,id,subject_class,subject_id,object_class,object_id,context_class,context_id,created_at,description,action_template_id,value,is_hidden,ext_data,action
1757,666254,Event,48371,User,157.0,Event,48371.0,1632118336,"Создана новая задача - переговоры по сделке. Ответственный: Kolgan, Mikhail. Автор: Kolgan, Mikhail. Клиент: <rb-link object=""Company"" text=""ООО Золотой Початок (Павловский район)"" params=""{&quot;id&quot;:4304}""></rb-link>. Завершить не позднее: 21.09.2021.",24,,False,,Создана новая задача
1758,666253,Company,3136,User,157.0,Event,48370.0,1632118048,"Kolgan, Mikhail установил компанию <rb-link object=""Company"" text=""ЗАО Агрофирма &quot;Апротек-Подгоренская&quot;"" params=""{&quot;id&quot;:3136}""></rb-link> на задачу - Переговоры по сделке.",54,,False,,установил компанию
1759,666252,Event,48370,User,157.0,Deal,5649.0,1632118048,"Kolgan, Mikhail создал событие календаря, по сделке <rb-link object=""Deal"" text=""5649.Сделка с клиентом ЗАО Агрофирма &quot;Апротек-Подгоренская&quot; Магнум 340"" params=""{&quot;id&quot;:5649,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Переговоры по сделке.",27,,False,,создал событие календаря
1760,666251,Event,48370,User,157.0,Company,3136.0,1632118048,"Kolgan, Mikhail создал событие календаря задача: Переговоры по сделке.",26,,False,,создал событие календаря
1761,666250,Event,48370,User,157.0,Event,48370.0,1632118048,"Создана новая задача - Переговоры по сделке. Ответственный: Kolgan, Mikhail. Автор: Kolgan, Mikhail. Клиент: <rb-link object=""Company"" text=""ЗАО Агрофирма &quot;Апротек-Подгоренская&quot;"" params=""{&quot;id&quot;:3136}""></rb-link>. Завершить не позднее: 21.09.2021.",24,,False,,Создана новая задача
1762,666249,Deal,5885,User,158.0,Deal,5885.0,1632117803,"Syrovatskiy, Sergey, Менеджер по продажам отдела продаж техники, изменил значение в поле ""Дата контрактации"" в сделке №5885 - <rb-link object=""Deal"" text=""5885.Сделка с клиентом КФХ Адаев Нурадин Ломалиевич жатка Cresoni"" params=""{&quot;id&quot;:5885,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.10.2021.",85,,False,,
1763,666248,Event,48368,User,170.0,Company,2735.0,1632117259,"Khabatilin, Denis завершил событие календаря задача: Встреча КФХ Рыбас Н.М. знакомство и выявление потребностей.",28,,False,,
1764,666247,Event,48368,User,170.0,Event,48368.0,1632085200,"Задача завершена - Встреча КФХ Рыбас Н.М. знакомство и выявление потребностей. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""КФХ Рыбас Н.М."" params=""{&quot;id&quot;:2735}""></rb-link>. Завершить не позднее: 17.09.2021.",92,,True,,
1765,666246,Event,48368,User,170.0,Event,48368.0,1632117259,"Задача завершена - Встреча КФХ Рыбас Н.М. знакомство и выявление потребностей. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""КФХ Рыбас Н.М."" params=""{&quot;id&quot;:2735}""></rb-link>. Завершить не позднее: 17.09.2021.",50,,False,,
1766,666245,Comment,66223,User,170.0,Event,48368.0,1632117258,"Khabatilin, Denis создал новый комментарий ""Общался с директором, он сказал пользуются отечественной техникой, ничего менять не планирует и не будет."" в задаче - <rb-link object=""Events"" text=""Встреча КФХ Рыбас Н.М. знакомство и выявление потребностей"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48368&quot;}}""></rb-link>.",87,,False,,
1767,666244,Event,48362,User,170.0,Company,2723.0,1632117162,"Khabatilin, Denis завершил событие календаря задача: Встреча ООО СХП ""АгроНадежда"" знакомство и выявление потребностей.",28,,False,,
1768,666243,Event,48362,User,170.0,Event,48362.0,1632085200,"Задача завершена - Встреча ООО СХП ""АгроНадежда"" знакомство и выявление потребностей. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""ООО СХП &quot;АгроНадежда&quot;"" params=""{&quot;id&quot;:2723}""></rb-link>. Завершить не позднее: 17.09.2021.",92,,True,,
1769,666242,Event,48362,User,170.0,Event,48362.0,1632117162,"Задача завершена - Встреча ООО СХП ""АгроНадежда"" знакомство и выявление потребностей. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""ООО СХП &quot;АгроНадежда&quot;"" params=""{&quot;id&quot;:2723}""></rb-link>. Завершить не позднее: 17.09.2021.",50,,False,,
1770,666241,Comment,66222,User,170.0,Event,48362.0,1632117161,"Khabatilin, Denis создал новый комментарий ""Разговаривал с директором, техника сейчас не интересует, всё есть, с его слов."" в задаче - <rb-link object=""Events"" text=""Встреча ООО СХП &quot;АгроНадежда&quot; знакомство и выявление потребностей"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48362&quot;}}""></rb-link>.",87,,False,,
1771,666240,Event,48361,User,170.0,Company,2727.0,1632117068,"Khabatilin, Denis завершил событие календаря задача: Встреча ООО СХП ""Титаревское"" знакомство и выявление потребностей..",28,,False,,
1772,666239,Event,48361,User,170.0,Event,48361.0,1632085200,"Задача завершена - Встреча ООО СХП ""Титаревское"" знакомство и выявление потребностей.. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""ООО СХП &quot;Титаревское&quot;"" params=""{&quot;id&quot;:2727}""></rb-link>. Завершить не позднее: 17.09.2021.",92,,True,,
1773,666238,Event,48361,User,170.0,Event,48361.0,1632117068,"Задача завершена - Встреча ООО СХП ""Титаревское"" знакомство и выявление потребностей.. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""ООО СХП &quot;Титаревское&quot;"" params=""{&quot;id&quot;:2727}""></rb-link>. Завершить не позднее: 17.09.2021.",50,,False,,
1774,666237,Comment,66221,User,170.0,Event,48361.0,1632117068,"Khabatilin, Denis создал новый комментарий ""Разговаривал с директором, вся техника отечественная, интереса нет к другому производителю."" в задаче - <rb-link object=""Events"" text=""Встреча ООО СХП &quot;Титаревское&quot; знакомство и выявление потребностей."" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48361&quot;}}""></rb-link>.",87,,False,,
1775,666236,DealProduct,8806,User,158.0,Deal,5885.0,1632117051,"Syrovatskiy, Sergey добавил 1 ед. товара <rb-link object=""Product"" text=""Жатка Cressoni Soja Flexibile 9.2м Спецификация SF3-ДЕМО"" params=""{&quot;id&quot;:320,&quot;type&quot;:&quot;product&quot;}""></rb-link> в сделку - <rb-link object=""Deal"" text=""5885.Сделка с клиентом КФХ Адаев Нурадин Ломалиевич жатка Cresoni"" params=""{&quot;id&quot;:5885,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",19,,False,,
1776,666235,Event,48360,User,170.0,Company,2737.0,1632116970,"Khabatilin, Denis завершил событие календаря задача: Встреча ООО СХП ""Старт"" знакомство и выявление потребностей.",28,,False,,
1777,666234,Event,48360,User,170.0,Event,48360.0,1632085200,"Задача завершена - Встреча ООО СХП ""Старт"" знакомство и выявление потребностей. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""ООО СХП &quot;Старт&quot;"" params=""{&quot;id&quot;:2737}""></rb-link>. Завершить не позднее: 17.09.2021.",92,,True,,
1778,666233,Event,48360,User,170.0,Event,48360.0,1632116970,"Задача завершена - Встреча ООО СХП ""Старт"" знакомство и выявление потребностей. Ответственный: Khabatilin, Denis. Автор: Khabatilin, Denis. Клиент: <rb-link object=""Company"" text=""ООО СХП &quot;Старт&quot;"" params=""{&quot;id&quot;:2737}""></rb-link>. Завершить не позднее: 17.09.2021.",50,,False,,
1779,666232,Comment,66220,User,170.0,Event,48360.0,1632116969,"Khabatilin, Denis создал новый комментарий ""Потребностей в обновлении парка нет."" в задаче - <rb-link object=""Events"" text=""Встреча ООО СХП &quot;Старт&quot; знакомство и выявление потребностей"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48360&quot;}}""></rb-link>.",87,,False,,
1780,666231,Deal,5885,User,158.0,Deal,5885.0,1632116927,"Syrovatskiy, Sergey создал новую сделку №5885 - <rb-link object=""Deal"" text=""5885.Сделка с клиентом КФХ Адаев Нурадин Ломалиевич"" params=""{&quot;id&quot;:5885,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Клиент: <rb-link object=""Company"" text=""КФХ Адаев Нурадин Ломалиевич"" params=""{&quot;id&quot;:4774}""></rb-link>.",9,,False,,создал новую сделку
1781,666230,Deal,5885,User,158.0,Company,4774.0,1632116927,"Syrovatskiy, Sergey создал новую сделку №5885 - <rb-link object=""Deal"" text=""5885.Сделка с клиентом КФХ Адаев Нурадин Ломалиевич"" params=""{&quot;id&quot;:5885,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Клиент: <rb-link object=""Company"" text=""КФХ Адаев Нурадин Ломалиевич"" params=""{&quot;id&quot;:4774}""></rb-link>.",8,,False,,создал новую сделку
